TEAM,DATE,MATCHUP,W/L,MIN,PTS,+/-
DAL,04/11/2017,DAL vs. DEN,L,240,91,-18
ATL,04/11/2017,ATL vs. CHA,W,243,103,27
SAC,04/11/2017,SAC vs. PHX,W,241,129,25
CHA,04/11/2017,CHA @ ATL,L,239,76,-27
PHX,04/11/2017,PHX @ SAC,L,240,104,-25
DEN,04/11/2017,DEN @ DAL,W,242,109,18
SAS,04/12/2017,SAS @ UTA,L,242,97,-4
GSW,04/12/2017,GSW vs. LAL,W,239,109,15
MEM,04/12/2017,MEM vs. DAL,L,239,93,-7
MIL,04/12/2017,MIL @ BOS,L,240,94,-18
LAC,04/12/2017,LAC vs. SAC,W,241,115,20
PHI,04/12/2017,PHI @ NYK,L,242,113,-1
UTA,04/12/2017,UTA vs. SAS,W,241,101,4
LAL,04/12/2017,LAL @ GSW,L,238,94,-15
WAS,04/12/2017,WAS @ MIA,L,240,102,-8
POR,04/12/2017,POR vs. NOP,L,240,100,-3
SAC,04/12/2017,SAC @ LAC,L,240,95,-20
BOS,04/12/2017,BOS vs. MIL,W,240,112,18
NOP,04/12/2017,NOP @ POR,W,241,103,3
ATL,04/12/2017,ATL @ IND,L,241,86,-18
DEN,04/12/2017,DEN @ OKC,W,240,111,6
BKN,04/12/2017,BKN @ CHI,L,241,73,-39
CLE,04/12/2017,CLE vs. TOR,L,240,83,-15
OKC,04/12/2017,OKC vs. DEN,L,240,105,-6
NYK,04/12/2017,NYK vs. PHI,W,239,114,1
DAL,04/12/2017,DAL @ MEM,W,241,100,7
IND,04/12/2017,IND vs. ATL,W,241,104,18
HOU,04/12/2017,HOU vs. MIN,W,241,123,5
DET,04/12/2017,DET @ ORL,L,241,109,-4
MIN,04/12/2017,MIN @ HOU,L,238,118,-5
ORL,04/12/2017,ORL vs. DET,W,240,113,4
TOR,04/12/2017,TOR @ CLE,W,239,98,15
CHI,04/12/2017,CHI vs. BKN,W,239,112,39
MIA,04/12/2017,MIA vs. WAS,W,240,110,8
