Carmelo Anthony,OKC,10/28/2017,OKC @ CHI,W,28,21,26
James Harden,HOU,10/28/2017,HOU @ MEM,L,34,20,-13
Deyonta Davis,MEM,10/28/2017,MEM vs. HOU,W,3,2,-3
Joe Johnson,UTA,10/28/2017,UTA vs. LAL,W,18,1,7
Ryan Anderson,HOU,10/28/2017,HOU @ MEM,L,37,22,-4
Dennis Smith Jr.,DAL,10/28/2017,DAL vs. PHI,L,31,12,-13
Tyler Ennis,LAL,10/28/2017,LAL @ UTA,L,4,0,4
PJ Tucker,HOU,10/28/2017,HOU @ MEM,L,28,3,-24
Kyle Kuzma,LAL,10/28/2017,LAL @ UTA,L,22,9,-7
Ed Davis,POR,10/28/2017,POR vs. PHX,W,19,6,7
Paul George,OKC,10/28/2017,OKC @ CHI,W,29,20,20
Julius Randle,LAL,10/28/2017,LAL @ UTA,L,19,6,1
Josh Richardson,MIA,10/28/2017,MIA vs. BOS,L,36,16,3
Larry Nance Jr.,LAL,10/28/2017,LAL @ UTA,L,32,5,-17
Zach Collins,POR,10/28/2017,POR vs. PHX,W,8,0,3
TJ Warren,PHX,10/28/2017,PHX @ POR,L,26,12,-4
Rudy Gobert,UTA,10/28/2017,UTA vs. LAL,W,35,6,22
Jordan Clarkson,LAL,10/28/2017,LAL @ UTA,L,20,15,-1
Ante Zizic,CLE,10/28/2017,CLE @ NOP,L,6,1,-6
Reggie Jackson,DET,10/28/2017,DET @ LAC,W,32,15,3
Jeff Green,CLE,10/28/2017,CLE @ NOP,L,16,7,-18
Jalen Jones,NOP,10/28/2017,NOP vs. CLE,W,3,0,1
Dion Waiters,MIA,10/28/2017,MIA vs. BOS,L,24,5,-5
Cheick Diallo,NOP,10/28/2017,NOP vs. CLE,W,7,0,1
Mario Chalmers,MEM,10/28/2017,MEM vs. HOU,W,25,15,27
Chandler Parsons,MEM,10/28/2017,MEM vs. HOU,W,19,24,19
Maurice Harkless,POR,10/28/2017,POR vs. PHX,W,36,10,0
Daniel Theis,BOS,10/28/2017,BOS @ MIA,W,15,8,-3
Clint Capela,HOU,10/28/2017,HOU @ MEM,L,22,12,6
David Nwaba,CHI,10/28/2017,CHI vs. OKC,L,16,4,-14
Evan Turner,POR,10/28/2017,POR vs. PHX,W,23,10,5
Jrue Holiday,NOP,10/28/2017,NOP vs. CLE,W,37,29,19
Andrew Bogut,LAL,10/28/2017,LAL @ UTA,L,6,0,-3
Yogi Ferrell,DAL,10/28/2017,DAL vs. PHI,L,32,17,-2
Avery Bradley,DET,10/28/2017,DET @ LAC,W,30,12,10
Aron Baynes,BOS,10/28/2017,BOS @ MIA,W,24,6,5
Andre Drummond,DET,10/28/2017,DET @ LAC,W,34,15,12
Tarik Black,HOU,10/28/2017,HOU @ MEM,L,3,5,5
Jayson Tatum,BOS,10/28/2017,BOS @ MIA,W,31,20,2
Charles Cooke,NOP,10/28/2017,NOP vs. CLE,W,3,2,1
Sindarius Thornwell,LAC,10/28/2017,LAC vs. DET,L,9,3,-3
Denzel Valentine,CHI,10/28/2017,CHI vs. OKC,L,31,8,-14
Jon Leuer,DET,10/28/2017,DET @ LAC,W,14,2,-7
JR Smith,CLE,10/29/2017,CLE vs. NYK,L,29,11,-24
Bogdan Bogdanovic,SAC,10/29/2017,SAC vs. WAS,L,23,15,-22
Joe Young,IND,10/29/2017,IND vs. SAS,W,9,3,0
Chris McCullough,WAS,10/29/2017,WAS @ SAC,W,7,5,-7
Stephen Curry,GSW,10/29/2017,GSW vs. DET,L,35,27,12
Jon Leuer,DET,10/29/2017,DET @ GSW,W,7,4,7
Garrett Temple,SAC,10/29/2017,SAC vs. WAS,L,17,5,-11
D.J. Wilson,MIL,10/29/2017,MIL @ ATL,W,1,0,-2
Matthew Dellavedova,MIL,10/29/2017,MIL @ ATL,W,19,6,1
Domantas Sabonis,IND,10/29/2017,IND vs. SAS,W,33,22,22
Jarrett Allen,BKN,10/29/2017,BKN vs. DEN,L,16,2,4
Dewayne Dedmon,ATL,10/29/2017,ATL vs. MIL,L,17,8,-20
Sterling Brown,MIL,10/29/2017,MIL @ ATL,W,1,0,-2
Jodie Meeks,WAS,10/29/2017,WAS @ SAC,W,21,11,1
JaKarr Sampson,SAC,10/29/2017,SAC vs. WAS,L,7,4,7
Caris LeVert,BKN,10/29/2017,BKN vs. DEN,L,24,8,-11
Kent Bazemore,ATL,10/29/2017,ATL vs. MIL,L,32,15,-2
Malcolm Brogdon,MIL,10/29/2017,MIL @ ATL,W,31,16,6
Malcolm Delaney,ATL,10/29/2017,ATL vs. MIL,L,7,0,-11
Kyle Anderson,SAS,10/29/2017,SAS @ IND,L,24,8,-15
Skal Labissiere,SAC,10/29/2017,SAC vs. WAS,L,22,10,-18
Thon Maker,MIL,10/29/2017,MIL @ ATL,W,20,3,7
Danny Green,SAS,10/29/2017,SAS @ IND,L,29,10,-10
Shelvin Mack,ORL,10/29/2017,ORL @ CHA,L,17,10,11
Channing Frye,CLE,10/29/2017,CLE vs. NYK,L,2,0,-1
Josh Magette,ATL,10/29/2017,ATL vs. MIL,L,1,0,2
LeBron James,CLE,10/29/2017,CLE vs. NYK,L,39,16,-17
Dennis Schroder,ATL,10/29/2017,ATL vs. MIL,L,35,21,-19
Andre Drummond,DET,10/29/2017,DET @ GSW,W,41,8,1
Allen Crabbe,BKN,10/29/2017,BKN vs. DEN,L,27,8,-24
Langston Galloway,DET,10/29/2017,DET @ GSW,W,5,0,5
Kyle Korver,CLE,10/29/2017,CLE vs. NYK,L,24,13,0
Kyle O'Quinn,NYK,10/29/2017,NYK @ CLE,W,12,0,13
Kristaps Porzingis,NYK,10/29/2017,NYK @ CLE,W,36,32,21
Pau Gasol,SAS,10/29/2017,SAS @ IND,L,30,17,0
Joe Harris,BKN,10/29/2017,BKN vs. DEN,L,23,16,9
Dwayne Bacon,CHA,10/29/2017,CHA vs. ORL,W,27,4,4
Shaun Livingston,GSW,10/29/2017,GSW vs. DET,L,15,2,1
Malik Monk,CHA,10/29/2017,CHA vs. ORL,W,18,2,-8
Tim Frazier,WAS,10/29/2017,WAS @ SAC,W,22,3,1
Treveon Graham,CHA,10/29/2017,CHA vs. ORL,W,22,4,-4
John Henson,MIL,10/29/2017,MIL @ ATL,W,28,12,4
Malachi Richardson,SAC,10/29/2017,SAC vs. WAS,L,20,10,-3
John Collins,ATL,10/29/2017,ATL vs. MIL,L,25,14,9
Otto Porter Jr.,WAS,10/29/2017,WAS @ SAC,W,28,16,17
Tomas Satoransky,WAS,10/29/2017,WAS @ SAC,W,18,3,2
Paul Millsap,DEN,10/29/2017,DEN @ BKN,W,37,13,26
Lance Thomas,NYK,10/29/2017,NYK @ CLE,W,16,5,-2
Luke Babbitt,ATL,10/29/2017,ATL vs. MIL,L,14,5,1
Cedi Osman,CLE,10/29/2017,CLE vs. NYK,L,2,0,-1
D.J. Augustin,ORL,10/29/2017,ORL @ CHA,L,23,0,-18
Jacob Wiley,BKN,10/29/2017,BKN vs. DEN,L,5,0,3
D'Angelo Russell,BKN,10/29/2017,BKN vs. DEN,L,24,12,-19
Jeff Green,CLE,10/29/2017,CLE vs. NYK,L,14,6,-9
Terrence Ross,ORL,10/29/2017,ORL @ CHA,L,34,17,-9
Isaiah Whitehead,BKN,10/29/2017,BKN vs. DEN,L,5,0,3
Victor Oladipo,IND,10/29/2017,IND vs. SAS,W,29,23,22
Wilson Chandler,DEN,10/29/2017,DEN @ BKN,W,34,18,31
Kevin Love,CLE,10/29/2017,CLE vs. NYK,L,35,22,-15
Cody Zeller,CHA,10/29/2017,CHA vs. ORL,W,19,6,-7
Trevor Booker,BKN,10/29/2017,BKN vs. DEN,L,20,8,20
Marcin Gortat,WAS,10/29/2017,WAS @ SAC,W,18,6,17
Lance Stephenson,IND,10/29/2017,IND vs. SAS,W,16,3,-8
Bradley Beal,WAS,10/29/2017,WAS @ SAC,W,29,15,24
De'Aaron Fox,SAC,10/29/2017,SAC vs. WAS,L,26,2,-21
David West,GSW,10/29/2017,GSW vs. DET,L,12,4,-18
Tobias Harris,DET,10/29/2017,DET @ GSW,W,31,16,-13
Cory Joseph,IND,10/29/2017,IND vs. SAS,W,22,4,-8
Taurean Prince,ATL,10/29/2017,ATL vs. MIL,L,38,17,-16
Manu Ginobili,SAS,10/29/2017,SAS @ IND,L,21,3,2
Aaron Gordon,ORL,10/29/2017,ORL @ CHA,L,36,17,-11
Buddy Hield,SAC,10/29/2017,SAC vs. WAS,L,27,7,-24
Jarrett Jack,NYK,10/29/2017,NYK @ CLE,W,34,2,22
Frank Ntilikina,NYK,10/29/2017,NYK @ CLE,W,16,5,-2
Rondae Hollis-Jefferson,BKN,10/29/2017,BKN vs. DEN,L,30,18,-22
Malik Beasley,DEN,10/29/2017,DEN @ BKN,W,7,0,-4
Frank Mason,SAC,10/29/2017,SAC vs. WAS,L,22,11,-6
Tony Snell,MIL,10/29/2017,MIL @ ATL,W,32,3,8
Thaddeus Young,IND,10/29/2017,IND vs. SAS,W,37,12,12
Zaza Pachulia,GSW,10/29/2017,GSW vs. DET,L,19,2,11
Bojan Bogdanovic,IND,10/29/2017,IND vs. SAS,W,33,15,14
Kosta Koufos,SAC,10/29/2017,SAC vs. WAS,L,17,7,-7
Reggie Bullock,DET,10/29/2017,DET @ GSW,W,14,4,26
Tim Hardaway Jr.,NYK,10/29/2017,NYK @ CLE,W,41,34,22
Johnny O'Bryant III,CHA,10/29/2017,CHA vs. ORL,W,4,5,-3
Avery Bradley,DET,10/29/2017,DET @ GSW,W,36,23,-10
Will Barton,DEN,10/29/2017,DEN @ BKN,W,22,7,-20
Mason Plumlee,DEN,10/29/2017,DEN @ BKN,W,23,10,-9
Jose Calderon,CLE,10/29/2017,CLE vs. NYK,L,2,0,-1
Nikola Jokic,DEN,10/29/2017,DEN @ BKN,W,29,21,15
Kevin Durant,GSW,10/29/2017,GSW vs. DET,L,36,28,11
John Wall,WAS,10/29/2017,WAS @ SAC,W,26,19,26
Marvin Williams,CHA,10/29/2017,CHA vs. ORL,W,31,13,11
LaMarcus Aldridge,SAS,10/29/2017,SAS @ IND,L,36,26,-15
Kemba Walker,CHA,10/29/2017,CHA vs. ORL,W,36,34,22
Nikola Vucevic,ORL,10/29/2017,ORL @ CHA,L,33,15,-13
Mike Scott,WAS,10/29/2017,WAS @ SAC,W,15,13,18
Ian Mahinmi,WAS,10/29/2017,WAS @ SAC,W,14,5,6
Tristan Thompson,CLE,10/29/2017,CLE vs. NYK,L,19,1,-6
Richard Jefferson,DEN,10/29/2017,DEN @ BKN,W,2,0,-2
Emmanuel Mudiay,DEN,10/29/2017,DEN @ BKN,W,19,15,-23
Isaiah Taylor,ATL,10/29/2017,ATL vs. MIL,L,16,7,8
Omri Casspi,GSW,10/29/2017,GSW vs. DET,L,9,3,11
Bryn Forbes,SAS,10/29/2017,SAS @ IND,L,3,0,5
Mirza Teletovic,MIL,10/29/2017,MIL @ ATL,W,12,5,-2
Darren Collison,IND,10/29/2017,IND vs. SAS,W,34,8,18
Al Jefferson,IND,10/29/2017,IND vs. SAS,W,15,6,-10
Spencer Dinwiddie,BKN,10/29/2017,BKN vs. DEN,L,30,22,1
Draymond Green,GSW,10/29/2017,GSW vs. DET,L,32,2,-12
Andre Iguodala,GSW,10/29/2017,GSW vs. DET,L,25,4,-26
Doug McDermott,NYK,10/29/2017,NYK @ CLE,W,14,3,-6
Derrick Rose,CLE,10/29/2017,CLE vs. NYK,L,31,15,-22
Marco Belinelli,ATL,10/29/2017,ATL vs. MIL,L,25,9,7
Reggie Jackson,DET,10/29/2017,DET @ GSW,W,30,22,-3
JaVale McGee,GSW,10/29/2017,GSW vs. DET,L,10,6,-3
Sean Kilpatrick,BKN,10/29/2017,BKN vs. DEN,L,11,6,7
Willie Cauley-Stein,SAC,10/29/2017,SAC vs. WAS,L,24,6,-27
Michael Kidd-Gilchrist,CHA,10/29/2017,CHA vs. ORL,W,23,10,2
Jamal Murray,DEN,10/29/2017,DEN @ BKN,W,31,26,22
Bismack Biyombo,ORL,10/29/2017,ORL @ CHA,L,15,2,6
Jae Crowder,CLE,10/29/2017,CLE vs. NYK,L,20,5,1
Patrick McCaw,GSW,10/29/2017,GSW vs. DET,L,0,0,-2
Davis Bertans,SAS,10/29/2017,SAS @ IND,L,3,0,1
Timofey Mozgov,BKN,10/29/2017,BKN vs. DEN,L,21,7,-22
Giannis Antetokounmpo,MIL,10/29/2017,MIL @ ATL,W,38,33,8
Rudy Gay,SAS,10/29/2017,SAS @ IND,L,24,10,-4
Stanley Johnson,DET,10/29/2017,DET @ GSW,W,41,15,-5
Mike Muscala,ATL,10/29/2017,ATL vs. MIL,L,29,10,-14
Rashad Vaughn,MIL,10/29/2017,MIL @ ATL,W,21,12,1
Ish Smith,DET,10/29/2017,DET @ GSW,W,18,16,11
Courtney Lee,NYK,10/29/2017,NYK @ CLE,W,38,15,21
Vince Carter,SAC,10/29/2017,SAC vs. WAS,L,15,0,-11
Tyler Zeller,BKN,10/29/2017,BKN vs. DEN,L,5,4,3
Gary Harris,DEN,10/29/2017,DEN @ BKN,W,34,14,23
Patty Mills,SAS,10/29/2017,SAS @ IND,L,28,10,-2
Jeremy Lamb,CHA,10/29/2017,CHA vs. ORL,W,31,20,4
Evan Fournier,ORL,10/29/2017,ORL @ CHA,L,38,23,-4
Mario Hezonja,ORL,10/29/2017,ORL @ CHA,L,12,2,4
Justin Jackson,SAC,10/29/2017,SAC vs. WAS,L,13,6,1
Jonathon Simmons,ORL,10/29/2017,ORL @ CHA,L,32,27,-1
Khris Middleton,MIL,10/29/2017,MIL @ ATL,W,38,27,26
Brandon Paul,SAS,10/29/2017,SAS @ IND,L,21,6,-3
TJ Leaf,IND,10/29/2017,IND vs. SAS,W,11,1,-2
Dwight Howard,CHA,10/29/2017,CHA vs. ORL,W,31,22,14
Jason Smith,WAS,10/29/2017,WAS @ SAC,W,16,5,4
Enes Kanter,NYK,10/29/2017,NYK @ CLE,W,33,18,6
Kelly Oubre Jr.,WAS,10/29/2017,WAS @ SAC,W,28,9,26
Trey Lyles,DEN,10/29/2017,DEN @ BKN,W,2,0,-4
Georgios Papagiannis,SAC,10/29/2017,SAC vs. WAS,L,7,0,7
Dejounte Murray,SAS,10/29/2017,SAS @ IND,L,20,4,-8
Nick Young,GSW,10/29/2017,GSW vs. DET,L,13,0,-16
Klay Thompson,GSW,10/29/2017,GSW vs. DET,L,33,29,-9
Dwyane Wade,CLE,10/29/2017,CLE vs. NYK,L,24,6,0
Anthony Tolliver,DET,10/29/2017,DET @ GSW,W,17,7,21
Wayne Ellington,MIA,10/30/2017,MIA vs. MIN,L,4,0,0
Pau Gasol,SAS,10/30/2017,SAS @ BOS,L,25,11,-11
Jakob Poeltl,TOR,10/30/2017,TOR @ POR,W,18,6,1
Michael Beasley,NYK,10/30/2017,NYK vs. DEN,W,14,4,6
Andrew Wiggins,MIN,10/30/2017,MIN @ MIA,W,40,22,-1
Thabo Sefolosha,UTA,10/30/2017,UTA vs. DAL,W,20,11,-6
DeMar DeRozan,TOR,10/30/2017,TOR @ POR,W,37,25,9
Dante Cunningham,NOP,10/30/2017,NOP vs. ORL,L,25,8,-14
Devin Harris,DAL,10/30/2017,DAL @ UTA,L,25,15,16
CJ McCollum,POR,10/30/2017,POR vs. TOR,L,32,16,-10
Dion Waiters,MIA,10/30/2017,MIA vs. MIN,L,39,33,-10
Enes Kanter,NYK,10/30/2017,NYK vs. DEN,W,24,12,-8
Josh Smith,NOP,10/30/2017,NOP vs. ORL,L,3,0,0
Brandon Paul,SAS,10/30/2017,SAS @ BOS,L,30,18,-4
Andrew Harrison,MEM,10/30/2017,MEM vs. CHA,L,17,7,1
Tyus Jones,MIN,10/30/2017,MIN @ MIA,W,16,5,-14
Al Horford,BOS,10/30/2017,BOS vs. SAS,W,30,14,19
Treveon Graham,CHA,10/30/2017,CHA @ MEM,W,15,4,-17
Taj Gibson,MIN,10/30/2017,MIN @ MIA,W,31,7,2
Kenneth Faried,DEN,10/30/2017,DEN @ NYK,L,3,0,-8
Bryn Forbes,SAS,10/30/2017,SAS @ BOS,L,24,8,17
PJ Tucker,HOU,10/30/2017,HOU vs. PHI,L,31,5,-7
OG Anunoby,TOR,10/30/2017,TOR @ POR,W,22,4,5
Semi Ojeleye,BOS,10/30/2017,BOS vs. SAS,W,22,7,1
Dwight Powell,DAL,10/30/2017,DAL @ UTA,L,25,7,7
Aron Baynes,BOS,10/30/2017,BOS vs. SAS,W,16,6,6
Austin Rivers,LAC,10/30/2017,LAC vs. GSW,L,27,5,-5
T.J. McConnell,PHI,10/30/2017,PHI @ HOU,W,26,11,6
Derrick Favors,UTA,10/30/2017,UTA vs. DAL,W,26,10,19
Justise Winslow,MIA,10/30/2017,MIA vs. MIN,L,27,10,-13
Blake Griffin,LAC,10/30/2017,LAC vs. GSW,L,30,16,-23
Guerschon Yabusele,BOS,10/30/2017,BOS vs. SAS,W,3,3,-1
Montrezl Harrell,LAC,10/30/2017,LAC vs. GSW,L,7,1,-2
Marvin Williams,CHA,10/30/2017,CHA @ MEM,W,25,9,5
Royce O'Neale,UTA,10/30/2017,UTA vs. DAL,W,2,2,-1
James Ennis III,MEM,10/30/2017,MEM vs. CHA,L,25,11,-15
Dejounte Murray,SAS,10/30/2017,SAS @ BOS,L,29,10,-23
Terrence Ross,ORL,10/30/2017,ORL @ NOP,W,31,8,-1
Lucas Nogueira,TOR,10/30/2017,TOR @ POR,W,30,17,13
Khem Birch,ORL,10/30/2017,ORL @ NOP,W,1,0,0
Fred VanVleet,TOR,10/30/2017,TOR @ POR,W,9,2,6
Maurice Harkless,POR,10/30/2017,POR vs. TOR,L,26,4,-10
DeMarcus Cousins,NOP,10/30/2017,NOP vs. ORL,L,39,12,5
Darrell Arthur,DEN,10/30/2017,DEN @ NYK,L,12,0,-6
Rudy Gay,SAS,10/30/2017,SAS @ BOS,L,21,14,2
Shaun Livingston,GSW,10/30/2017,GSW @ LAC,W,14,8,26
Kelly Olynyk,MIA,10/30/2017,MIA vs. MIN,L,29,23,6
Maxi Kleber,DAL,10/30/2017,DAL @ UTA,L,2,1,1
Evan Turner,POR,10/30/2017,POR vs. TOR,L,28,4,1
Tyreke Evans,MEM,10/30/2017,MEM vs. CHA,L,30,19,-3
Jamal Murray,DEN,10/30/2017,DEN @ NYK,L,32,20,-1
Kemba Walker,CHA,10/30/2017,CHA @ MEM,W,29,27,11
Joe Johnson,UTA,10/30/2017,UTA vs. DAL,W,16,2,-12
Okaro White,MIA,10/30/2017,MIA vs. MIN,L,17,6,6
Marcus Smart,BOS,10/30/2017,BOS vs. SAS,W,30,9,7
Dario Saric,PHI,10/30/2017,PHI @ HOU,W,31,14,0
Joe Ingles,UTA,10/30/2017,UTA vs. DAL,W,33,3,30
Shane Larkin,BOS,10/30/2017,BOS vs. SAS,W,6,0,-11
Jrue Holiday,NOP,10/30/2017,NOP vs. ORL,L,35,11,-5
Eric Gordon,HOU,10/30/2017,HOU vs. PHI,L,37,25,4
Rodney Hood,UTA,10/30/2017,UTA vs. DAL,W,29,25,30
Jarell Martin,MEM,10/30/2017,MEM vs. CHA,L,22,4,3
Wesley Matthews,DAL,10/30/2017,DAL @ UTA,L,34,8,-20
James Harden,HOU,10/30/2017,HOU vs. PHI,L,38,29,-12
Willy Hernangomez,NYK,10/30/2017,NYK vs. DEN,W,3,0,4
Alfonzo McKinnie,TOR,10/30/2017,TOR @ POR,W,1,0,2
Wilson Chandler,DEN,10/30/2017,DEN @ NYK,L,27,6,5
Goran Dragic,MIA,10/30/2017,MIA vs. MIN,L,39,18,11
Delon Wright,TOR,10/30/2017,TOR @ POR,W,22,7,-2
Bam Adebayo,MIA,10/30/2017,MIA vs. MIN,L,31,13,-16
Caleb Swanigan,POR,10/30/2017,POR vs. TOR,L,7,0,-13
Lou Williams,LAC,10/30/2017,LAC vs. GSW,L,26,17,-31
JaVale McGee,GSW,10/30/2017,GSW @ LAC,W,15,10,16
Willie Reed,LAC,10/30/2017,LAC vs. GSW,L,11,6,-12
Nemanja Bjelica,MIN,10/30/2017,MIN @ MIA,W,15,9,1
Patrick Beverley,LAC,10/30/2017,LAC vs. GSW,L,26,14,-13
Shabazz Muhammad,MIN,10/30/2017,MIN @ MIA,W,11,4,1
Marreese Speights,ORL,10/30/2017,ORL @ NOP,W,21,18,8
Jawun Evans,LAC,10/30/2017,LAC vs. GSW,L,7,6,-2
Nikola Vucevic,ORL,10/30/2017,ORL @ NOP,W,32,20,3
Damian Lillard,POR,10/30/2017,POR vs. TOR,L,41,36,-7
Karl-Anthony Towns,MIN,10/30/2017,MIN @ MIA,W,39,20,12
Nikola Jokic,DEN,10/30/2017,DEN @ NYK,L,30,28,5
Kristaps Porzingis,NYK,10/30/2017,NYK vs. DEN,W,34,38,0
Malik Monk,CHA,10/30/2017,CHA @ MEM,W,24,13,3
Davis Bertans,SAS,10/30/2017,SAS @ BOS,L,8,3,5
Tony Allen,NOP,10/30/2017,NOP vs. ORL,L,16,9,10
Robert Covington,PHI,10/30/2017,PHI @ HOU,W,34,5,5
Donovan Mitchell,UTA,10/30/2017,UTA vs. DAL,W,17,8,-10
DeAndre Jordan,LAC,10/30/2017,LAC vs. GSW,L,27,10,-6
Jordan Bell,GSW,10/30/2017,GSW @ LAC,W,12,8,10
Amir Johnson,PHI,10/30/2017,PHI @ HOU,W,21,12,-6
Gorgui Dieng,MIN,10/30/2017,MIN @ MIA,W,14,6,-9
Bruno Caboclo,TOR,10/30/2017,TOR @ POR,W,1,0,2
Sam Dekker,LAC,10/30/2017,LAC vs. GSW,L,7,5,-2
LaMarcus Aldridge,SAS,10/30/2017,SAS @ BOS,L,26,11,-19
Kevin Durant,GSW,10/30/2017,GSW @ LAC,W,29,19,18
Trevor Ariza,HOU,10/30/2017,HOU vs. PHI,L,37,7,0
Gary Harris,DEN,10/30/2017,DEN @ NYK,L,35,18,1
Marc Gasol,MEM,10/30/2017,MEM vs. CHA,L,33,10,-14
Sindarius Thornwell,LAC,10/30/2017,LAC vs. GSW,L,17,2,-17
Kyle Lowry,TOR,10/30/2017,TOR @ POR,W,34,19,12
Ricky Rubio,UTA,10/30/2017,UTA vs. DAL,W,34,20,19
Jayson Tatum,BOS,10/30/2017,BOS vs. SAS,W,35,7,10
Al-Farouq Aminu,POR,10/30/2017,POR vs. TOR,L,35,4,-6
Derrick White,SAS,10/30/2017,SAS @ BOS,L,5,0,3
Cody Zeller,CHA,10/30/2017,CHA @ MEM,W,19,11,-4
Michael Kidd-Gilchrist,CHA,10/30/2017,CHA @ MEM,W,27,10,16
Jerryd Bayless,PHI,10/30/2017,PHI @ HOU,W,40,10,14
Shelvin Mack,ORL,10/30/2017,ORL @ NOP,W,20,0,-1
Danny Green,SAS,10/30/2017,SAS @ BOS,L,31,7,-28
Luc Mbah a Moute,HOU,10/30/2017,HOU vs. PHI,L,21,11,-8
Kyrie Irving,BOS,10/30/2017,BOS vs. SAS,W,30,24,25
Ekpe Udoh,UTA,10/30/2017,UTA vs. DAL,W,15,0,-17
Malik Beasley,DEN,10/30/2017,DEN @ NYK,L,6,0,0
Mason Plumlee,DEN,10/30/2017,DEN @ NYK,L,16,2,-3
Dennis Smith Jr.,DAL,10/30/2017,DAL @ UTA,L,17,2,-21
Dillon Brooks,MEM,10/30/2017,MEM vs. CHA,L,31,11,-4
Abdel Nader,BOS,10/30/2017,BOS vs. SAS,W,5,2,0
Ed Davis,POR,10/30/2017,POR vs. TOR,L,22,7,3
Justin Anderson,PHI,10/30/2017,PHI @ HOU,W,7,0,-6
Nerlens Noel,DAL,10/30/2017,DAL @ UTA,L,22,6,-16
Joel Embiid,PHI,10/30/2017,PHI @ HOU,W,25,22,17
Ian Clark,NOP,10/30/2017,NOP vs. ORL,L,14,5,13
Paul Millsap,DEN,10/30/2017,DEN @ NYK,L,34,8,0
Terry Rozier,BOS,10/30/2017,BOS vs. SAS,W,18,12,-3
Danilo Gallinari,LAC,10/30/2017,LAC vs. GSW,L,34,19,-13
Alec Burks,UTA,10/30/2017,UTA vs. DAL,W,12,6,-7
Nene,HOU,10/30/2017,HOU vs. PHI,L,10,7,-9
E'Twaun Moore,NOP,10/30/2017,NOP vs. ORL,L,32,8,-10
Yogi Ferrell,DAL,10/30/2017,DAL @ UTA,L,21,9,14
Chandler Parsons,MEM,10/30/2017,MEM vs. CHA,L,19,9,3
Zaza Pachulia,GSW,10/30/2017,GSW @ LAC,W,13,6,-5
Tim Hardaway Jr.,NYK,10/30/2017,NYK vs. DEN,W,33,13,-1
Raul Neto,UTA,10/30/2017,UTA vs. DAL,W,2,0,-1
Brandan Wright,MEM,10/30/2017,MEM vs. CHA,L,15,8,9
Stephen Curry,GSW,10/30/2017,GSW @ LAC,W,30,31,23
Josh Richardson,MIA,10/30/2017,MIA vs. MIN,L,32,5,-2
Mario Hezonja,ORL,10/30/2017,ORL @ NOP,W,7,2,-6
J.J. Barea,DAL,10/30/2017,DAL @ UTA,L,26,17,-13
Andre Iguodala,GSW,10/30/2017,GSW @ LAC,W,23,5,23
Pascal Siakam,TOR,10/30/2017,TOR @ POR,W,26,6,9
Omri Casspi,GSW,10/30/2017,GSW @ LAC,W,7,6,2
Patrick McCaw,GSW,10/30/2017,GSW @ LAC,W,18,7,5
Anthony Davis,NOP,10/30/2017,NOP vs. ORL,L,41,39,0
Rudy Gobert,UTA,10/30/2017,UTA vs. DAL,W,33,17,32
Doug McDermott,NYK,10/30/2017,NYK vs. DEN,W,22,11,7
Dirk Nowitzki,DAL,10/30/2017,DAL @ UTA,L,25,18,-13
Damyean Dotson,NYK,10/30/2017,NYK vs. DEN,W,6,0,5
Ben Simmons,PHI,10/30/2017,PHI @ HOU,W,39,24,10
Jonathon Simmons,ORL,10/30/2017,ORL @ NOP,W,28,20,2
Brice Johnson,LAC,10/30/2017,LAC vs. GSW,L,7,4,-2
Jusuf Nurkic,POR,10/30/2017,POR vs. TOR,L,26,8,-17
David West,GSW,10/30/2017,GSW @ LAC,W,12,7,3
Nick Young,GSW,10/30/2017,GSW @ LAC,W,7,3,2
Dwayne Bacon,CHA,10/30/2017,CHA @ MEM,W,20,2,-8
Kyle Anderson,SAS,10/30/2017,SAS @ BOS,L,24,5,-16
Shabazz Napier,POR,10/30/2017,POR vs. TOR,L,3,0,-7
Dwight Howard,CHA,10/30/2017,CHA @ MEM,W,29,2,9
Clint Capela,HOU,10/30/2017,HOU vs. PHI,L,31,12,6
Klay Thompson,GSW,10/30/2017,GSW @ LAC,W,30,15,1
CJ Miles,TOR,10/30/2017,TOR @ POR,W,18,5,2
Jeff Teague,MIN,10/30/2017,MIN @ MIA,W,37,23,17
Harrison Barnes,DAL,10/30/2017,DAL @ UTA,L,31,6,-28
Salah Mejri,DAL,10/30/2017,DAL @ UTA,L,9,0,-4
Frank Ntilikina,NYK,10/30/2017,NYK vs. DEN,W,16,5,1
Aaron Gordon,ORL,10/30/2017,ORL @ NOP,W,18,17,0
Jonas Jerebko,UTA,10/30/2017,UTA vs. DAL,W,2,0,-1
Jeff Withey,DAL,10/30/2017,DAL @ UTA,L,2,0,1
Jarrett Jack,NYK,10/30/2017,NYK vs. DEN,W,32,6,1
Tyler Johnson,MIA,10/30/2017,MIA vs. MIN,L,23,12,8
Jameer Nelson,NOP,10/30/2017,NOP vs. ORL,L,25,5,-4
Timothe Luwawu-Cabarrot,PHI,10/30/2017,PHI @ HOU,W,17,17,0
Emmanuel Mudiay,DEN,10/30/2017,DEN @ NYK,L,20,15,-11
Frank Kaminsky,CHA,10/30/2017,CHA @ MEM,W,23,9,0
Jimmy Butler,MIN,10/30/2017,MIN @ MIA,W,40,16,5
Pat Connaughton,POR,10/30/2017,POR vs. TOR,L,20,6,-4
